,Litros Totales,Valor USD,Area,Espesor,Rendimiento Diario,Rendimiento Std,Diferencia de Rendimientos,Diferencia de Rendimientos !(abs),DENSIDAD,MOLIENDA,LENETA,SOL PESO,SOL VOLUMEN,TEMP METAL,TIEMP METAL SEG,VISCOSIDAD,Rendimiento Canning [m2/L],Linea_encoded,Id_Fecha_Pintura,Fecha,Pintura,Linea
7955,75.0,923.25,2451.77,2.38,32.69,53.59,20.9,-20.9,1.02,,,51.0,43.0,236.5,22.0,20.0,53.59,1,2023-07-100066-SUPER HIGH GLOSS CLEAR IIPintado 2,2023-07-10,0066-SUPER HIGH GLOSS CLEAR II,Pintado 2
7956,320.0,3939.2,9971.05,4.79,31.16,53.59,22.44,-22.44,1.02,,,51.0,43.0,236.5,22.0,20.0,53.59,1,2023-07-130066-SUPER HIGH GLOSS CLEAR IIPintado 2,2023-07-13,0066-SUPER HIGH GLOSS CLEAR II,Pintado 2
7957,270.0,3323.7,19050.72,13.85,70.56,53.59,16.96,16.96,1.02,,,51.0,43.0,236.5,22.0,20.0,53.59,1,2023-09-020066-SUPER HIGH GLOSS CLEAR IIPintado 2,2023-09-02,0066-SUPER HIGH GLOSS CLEAR II,Pintado 2
7958,609.0,7496.79,35967.9,23.9,59.06,53.59,5.47,5.47,1.02,,,51.0,43.0,236.5,22.0,20.0,53.59,1,2023-10-270066-SUPER HIGH GLOSS CLEAR IIPintado 2,2023-10-27,0066-SUPER HIGH GLOSS CLEAR II,Pintado 2
7959,231.0,2843.61,16126.87,11.94,69.81,53.59,16.22,16.22,1.02,,,51.0,43.0,236.5,22.0,20.0,53.59,1,2023-12-150066-SUPER HIGH GLOSS CLEAR IIPintado 2,2023-12-15,0066-SUPER HIGH GLOSS CLEAR II,Pintado 2
7960,717.0,8130.8,14427.86,9.29,20.12,22.05,1.92,-1.92,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-08-120092-80 GLOSS CLEAR LAVPintado 2,2021-08-12,0092-80 GLOSS CLEAR LAV,Pintado 2
7961,537.75,6098.1,11646.51,6.86,21.66,22.05,0.5,-0.39,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-09-270092-80 GLOSS CLEAR LAVPintado 2,2021-09-27,0092-80 GLOSS CLEAR LAV,Pintado 2
7962,269.25,3053.3,6655.06,3.79,24.72,22.05,2.67,2.67,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-09-140092-80 GLOSS CLEAR LAVPintado 2,2021-09-14,0092-80 GLOSS CLEAR LAV,Pintado 2
7963,60.0,453.6,2226.72,1.29,23.03,22.05,0.99,0.99,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-09-120092-80 GLOSS CLEAR LAVPintado 2,2021-09-12,0092-80 GLOSS CLEAR LAV,Pintado 2
7964,682.0,7733.9,14830.25,8.14,21.75,22.05,0.5,-0.3,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-10-010092-80 GLOSS CLEAR LAVPintado 2,2021-10-01,0092-80 GLOSS CLEAR LAV,Pintado 2
7965,941.25,10673.78,21259.89,13.96,22.59,22.05,0.54,0.54,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-11-010092-80 GLOSS CLEAR LAVPintado 2,2021-11-01,0092-80 GLOSS CLEAR LAV,Pintado 2
7966,485.23,5502.51,10772.99,7.48,22.2,22.05,0.5,0.15,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-11-030092-80 GLOSS CLEAR LAVPintado 2,2021-11-03,0092-80 GLOSS CLEAR LAV,Pintado 2
7967,567.75,6438.3,12153.02,6.84,21.41,22.05,0.64,-0.64,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-12-010092-80 GLOSS CLEAR LAVPintado 2,2021-12-01,0092-80 GLOSS CLEAR LAV,Pintado 2
7968,487.5,5528.26,10171.42,7.1,20.86,22.05,1.18,-1.18,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-12-300092-80 GLOSS CLEAR LAVPintado 2,2021-12-30,0092-80 GLOSS CLEAR LAV,Pintado 2
7969,178.5,2024.2,6641.04,3.82,37.2,22.05,15.16,15.16,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2021-12-190092-80 GLOSS CLEAR LAVPintado 2,2021-12-19,0092-80 GLOSS CLEAR LAV,Pintado 2
7970,667.75,7478.8,13569.83,8.08,20.32,22.05,1.73,-1.73,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-02-040092-80 GLOSS CLEAR LAVPintado 2,2022-02-04,0092-80 GLOSS CLEAR LAV,Pintado 2
7971,278.5,3119.2,9434.78,6.32,33.88,22.05,11.83,11.83,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-02-250092-80 GLOSS CLEAR LAVPintado 2,2022-02-25,0092-80 GLOSS CLEAR LAV,Pintado 2
7972,218.25,2444.4,5076.86,3.15,23.26,22.05,1.21,1.21,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-02-150092-80 GLOSS CLEAR LAVPintado 2,2022-02-15,0092-80 GLOSS CLEAR LAV,Pintado 2
7973,160.25,1794.8,2974.54,1.89,18.56,22.05,3.49,-3.49,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-02-230092-80 GLOSS CLEAR LAVPintado 2,2022-02-23,0092-80 GLOSS CLEAR LAV,Pintado 2
7974,1006.5,11272.8,25624.04,16.6,25.46,22.05,3.41,3.41,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-03-290092-80 GLOSS CLEAR LAVPintado 2,2022-03-29,0092-80 GLOSS CLEAR LAV,Pintado 2
7975,507.5,5684.0,9102.01,5.68,17.93,22.05,4.11,-4.11,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-03-030092-80 GLOSS CLEAR LAVPintado 2,2022-03-03,0092-80 GLOSS CLEAR LAV,Pintado 2
7976,417.5,4676.0,8431.17,4.94,20.19,22.05,1.85,-1.85,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-04-240092-80 GLOSS CLEAR LAVPintado 2,2022-04-24,0092-80 GLOSS CLEAR LAV,Pintado 2
7977,693.96,7772.41,11994.46,7.53,17.32,22.05,4.76,-4.76,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-04-140092-80 GLOSS CLEAR LAVPintado 2,2022-04-14,0092-80 GLOSS CLEAR LAV,Pintado 2
7978,661.0,8288.96,11536.71,6.93,17.45,22.05,4.59,-4.59,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-07-310092-80 GLOSS CLEAR LAVPintado 2,2022-07-31,0092-80 GLOSS CLEAR LAV,Pintado 2
7979,404.5,5072.44,8918.37,6.05,22.05,22.05,0.5,0.0,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-07-290092-80 GLOSS CLEAR LAVPintado 2,2022-07-29,0092-80 GLOSS CLEAR LAV,Pintado 2
7980,417.75,5238.6,8489.45,5.07,20.32,22.05,1.73,-1.73,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-07-150092-80 GLOSS CLEAR LAVPintado 2,2022-07-15,0092-80 GLOSS CLEAR LAV,Pintado 2
7981,95.0,1191.3,2316.01,2.12,24.38,22.05,2.33,2.33,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-07-160092-80 GLOSS CLEAR LAVPintado 2,2022-07-16,0092-80 GLOSS CLEAR LAV,Pintado 2
7982,468.5,5875.0,9630.86,5.76,20.56,22.05,1.49,-1.49,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-08-220092-80 GLOSS CLEAR LAVPintado 2,2022-08-22,0092-80 GLOSS CLEAR LAV,Pintado 2
7983,567.75,7119.6,14018.34,8.5,24.69,22.05,2.64,2.64,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-09-300092-80 GLOSS CLEAR LAVPintado 2,2022-09-30,0092-80 GLOSS CLEAR LAV,Pintado 2
7984,573.75,7194.84,9615.33,5.6,17.32,22.05,5.29,-5.29,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-09-230092-80 GLOSS CLEAR LAVPintado 2,2022-09-23,0092-80 GLOSS CLEAR LAV,Pintado 2
7985,348.25,4367.06,7336.59,4.43,21.07,22.05,0.98,-0.98,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-10-180092-80 GLOSS CLEAR LAVPintado 2,2022-10-18,0092-80 GLOSS CLEAR LAV,Pintado 2
7986,352.75,4423.5,5078.12,3.11,17.32,22.05,7.65,-7.65,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-10-020092-80 GLOSS CLEAR LAVPintado 2,2022-10-02,0092-80 GLOSS CLEAR LAV,Pintado 2
7987,164.5,2062.84,3620.11,3.14,22.01,22.05,0.5,-0.04,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2022-11-040092-80 GLOSS CLEAR LAVPintado 2,2022-11-04,0092-80 GLOSS CLEAR LAV,Pintado 2
7988,264.25,3311.05,5124.51,2.45,19.39,22.05,2.65,-2.65,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-05-280092-80 GLOSS CLEAR LAVPintado 2,2023-05-28,0092-80 GLOSS CLEAR LAV,Pintado 2
7989,354.27,4439.0,7479.89,3.77,21.11,22.05,0.93,-0.93,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-05-310092-80 GLOSS CLEAR LAVPintado 2,2023-05-31,0092-80 GLOSS CLEAR LAV,Pintado 2
7990,876.5,10982.53,19329.52,12.18,22.05,22.05,0.5,0.01,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-06-180092-80 GLOSS CLEAR LAVPintado 2,2023-06-18,0092-80 GLOSS CLEAR LAV,Pintado 2
7991,537.5,6734.87,11409.76,7.62,21.23,22.05,0.82,-0.82,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-06-280092-80 GLOSS CLEAR LAVPintado 2,2023-06-28,0092-80 GLOSS CLEAR LAV,Pintado 2
7992,224.0,2806.72,4069.61,2.46,18.17,22.05,3.88,-3.88,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-06-170092-80 GLOSS CLEAR LAVPintado 2,2023-06-17,0092-80 GLOSS CLEAR LAV,Pintado 2
7993,303.5,3802.85,6014.04,3.15,19.82,22.05,2.23,-2.23,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-06-120092-80 GLOSS CLEAR LAVPintado 2,2023-06-12,0092-80 GLOSS CLEAR LAV,Pintado 2
7994,488.0,5963.38,12171.46,6.96,24.94,22.05,2.89,2.89,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-07-230092-80 GLOSS CLEAR LAVPintado 2,2023-07-23,0092-80 GLOSS CLEAR LAV,Pintado 2
7995,60.0,720.98,2713.15,1.29,45.99,22.05,23.94,23.94,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-07-270092-80 GLOSS CLEAR LAVPintado 2,2023-07-27,0092-80 GLOSS CLEAR LAV,Pintado 2
7996,877.0,10716.96,15807.21,9.44,18.02,22.05,4.02,-4.02,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-07-260092-80 GLOSS CLEAR LAVPintado 2,2023-07-26,0092-80 GLOSS CLEAR LAV,Pintado 2
7997,1046.25,12785.2,20837.17,12.84,19.92,22.05,2.13,-2.13,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-07-150092-80 GLOSS CLEAR LAVPintado 2,2023-07-15,0092-80 GLOSS CLEAR LAV,Pintado 2
7998,427.5,5224.06,9661.05,5.52,22.6,22.05,0.55,0.55,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-08-180092-80 GLOSS CLEAR LAVPintado 2,2023-08-18,0092-80 GLOSS CLEAR LAV,Pintado 2
7999,627.75,7671.12,9191.75,5.8,17.32,22.05,7.4,-7.4,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-08-040092-80 GLOSS CLEAR LAVPintado 2,2023-08-04,0092-80 GLOSS CLEAR LAV,Pintado 2
8000,567.75,6937.92,16607.13,9.41,29.25,22.05,7.2,7.2,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-08-030092-80 GLOSS CLEAR LAVPintado 2,2023-08-03,0092-80 GLOSS CLEAR LAV,Pintado 2
8001,210.5,2572.31,4357.6,2.49,20.7,22.05,1.35,-1.35,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-09-170092-80 GLOSS CLEAR LAVPintado 2,2023-09-17,0092-80 GLOSS CLEAR LAV,Pintado 2
8002,309.92,3787.26,7022.29,4.36,22.66,22.05,0.61,0.61,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-09-290092-80 GLOSS CLEAR LAVPintado 2,2023-09-29,0092-80 GLOSS CLEAR LAV,Pintado 2
8003,415.75,5080.48,10279.38,6.28,24.72,22.05,2.68,2.68,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-10-180092-80 GLOSS CLEAR LAVPintado 2,2023-10-18,0092-80 GLOSS CLEAR LAV,Pintado 2
8004,1600.0,14957.5,40192.19,22.91,23.71,22.05,1.66,1.66,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-10-090092-80 GLOSS CLEAR LAVPintado 2,2023-10-09,0092-80 GLOSS CLEAR LAV,Pintado 2
8005,984.25,12027.56,21875.69,12.99,22.23,22.05,0.5,0.18,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-10-160092-80 GLOSS CLEAR LAVPintado 2,2023-10-16,0092-80 GLOSS CLEAR LAV,Pintado 2
8006,119.0,1454.18,6179.79,3.77,51.93,22.05,29.88,29.88,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-10-130092-80 GLOSS CLEAR LAVPintado 2,2023-10-13,0092-80 GLOSS CLEAR LAV,Pintado 2
8007,248.25,3033.62,7041.92,5.13,28.37,22.05,6.32,6.32,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-11-020092-80 GLOSS CLEAR LAVPintado 2,2023-11-02,0092-80 GLOSS CLEAR LAV,Pintado 2
8008,230.5,2816.72,3358.97,2.48,17.32,22.05,7.47,-7.47,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-11-200092-80 GLOSS CLEAR LAVPintado 2,2023-11-20,0092-80 GLOSS CLEAR LAV,Pintado 2
8009,241.0,2945.02,5813.09,3.67,24.12,22.05,2.07,2.07,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2023-12-190092-80 GLOSS CLEAR LAVPintado 2,2023-12-19,0092-80 GLOSS CLEAR LAV,Pintado 2
8010,218.5,2656.96,5933.66,3.72,27.16,22.05,5.11,5.11,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2024-01-130092-80 GLOSS CLEAR LAVPintado 2,2024-01-13,0092-80 GLOSS CLEAR LAV,Pintado 2
8011,318.25,3869.92,10730.62,7.0,33.72,22.05,11.67,11.67,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2024-01-310092-80 GLOSS CLEAR LAVPintado 2,2024-01-31,0092-80 GLOSS CLEAR LAV,Pintado 2
8012,617.0,7502.72,12266.54,6.84,19.88,22.05,2.17,-2.17,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2024-01-300092-80 GLOSS CLEAR LAVPintado 2,2024-01-30,0092-80 GLOSS CLEAR LAV,Pintado 2
8013,1127.64,13712.14,29932.43,17.46,26.54,22.05,4.5,4.5,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2024-01-240092-80 GLOSS CLEAR LAVPintado 2,2024-01-24,0092-80 GLOSS CLEAR LAV,Pintado 2
8014,269.5,3277.12,7774.16,5.21,28.85,22.05,6.8,6.8,1.03,,,38.0,30.5,236.5,20.0,27.0,22.05,1,2024-02-140092-80 GLOSS CLEAR LAVPintado 2,2024-02-14,0092-80 GLOSS CLEAR LAV,Pintado 2
8015,400.0,4136.0,4595.36,3.71,17.32,66.14,54.65,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-08-050039-CR FREE POLYURETAN PRIMERPintado 2,2021-08-05,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8016,300.0,3102.0,43795.59,23.69,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-08-140039-CR FREE POLYURETAN PRIMERPintado 2,2021-08-14,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8017,110.0,1137.4,4129.35,3.79,37.54,66.14,28.6,-28.6,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-08-060039-CR FREE POLYURETAN PRIMERPintado 2,2021-08-06,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8018,150.0,1551.0,42436.32,24.41,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-08-150039-CR FREE POLYURETAN PRIMERPintado 2,2021-08-15,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8019,90.0,930.6,11082.78,7.46,110.92,66.14,57.0,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-10-030039-CR FREE POLYURETAN PRIMERPintado 2,2021-10-03,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8020,60.0,568.7,3991.52,4.21,72.57,66.14,6.43,6.43,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-10-260039-CR FREE POLYURETAN PRIMERPintado 2,2021-10-26,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8021,100.0,1034.0,17301.66,9.63,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-11-270039-CR FREE POLYURETAN PRIMERPintado 2,2021-11-27,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8022,90.0,930.6,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-12-140039-CR FREE POLYURETAN PRIMERPintado 2,2021-12-14,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8023,60.0,435.55,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2021-12-280039-CR FREE POLYURETAN PRIMERPintado 2,2021-12-28,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8024,70.0,670.5,2226.72,1.29,17.32,66.14,53.08,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-05-050039-CR FREE POLYURETAN PRIMERPintado 2,2022-05-05,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8025,140.0,1549.8,28289.43,19.28,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-01-290039-CR FREE POLYURETAN PRIMERPintado 2,2022-01-29,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8026,70.0,774.9,5819.54,3.68,83.14,66.14,16.99,16.99,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-02-210039-CR FREE POLYURETAN PRIMERPintado 2,2022-02-21,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8027,80.0,885.6,2613.47,1.69,32.67,66.14,33.47,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-04-170039-CR FREE POLYURETAN PRIMERPintado 2,2022-04-17,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8028,60.0,435.55,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-04-030039-CR FREE POLYURETAN PRIMERPintado 2,2022-04-03,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8029,60.0,435.55,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-05-060039-CR FREE POLYURETAN PRIMERPintado 2,2022-05-06,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8030,120.0,1328.4,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-06-260039-CR FREE POLYURETAN PRIMERPintado 2,2022-06-26,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8031,340.0,4216.0,28587.54,18.44,84.08,66.14,17.94,17.94,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-07-240039-CR FREE POLYURETAN PRIMERPintado 2,2022-07-24,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8032,60.0,435.55,2273.59,1.29,75.79,66.14,9.64,9.64,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-07-260039-CR FREE POLYURETAN PRIMERPintado 2,2022-07-26,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8033,200.0,2480.0,12784.36,6.34,63.92,66.14,2.22,-2.22,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-08-120039-CR FREE POLYURETAN PRIMERPintado 2,2022-08-12,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8034,260.0,3224.0,8955.5,7.38,34.44,66.14,31.7,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-09-290039-CR FREE POLYURETAN PRIMERPintado 2,2022-09-29,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8035,140.0,1736.0,2226.72,1.42,17.32,66.14,58.91,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-09-200039-CR FREE POLYURETAN PRIMERPintado 2,2022-09-20,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8036,110.0,1364.0,12202.87,5.82,110.92,66.14,44.79,44.79,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-10-260039-CR FREE POLYURETAN PRIMERPintado 2,2022-10-26,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8037,90.0,1116.0,20275.99,12.24,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2022-11-090039-CR FREE POLYURETAN PRIMERPintado 2,2022-11-09,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8038,60.0,609.0,4961.22,2.44,99.22,66.14,33.08,33.08,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-03-200039-CR FREE POLYURETAN PRIMERPintado 2,2023-03-20,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8039,250.0,3045.0,17393.99,12.01,69.58,66.14,3.43,3.43,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-04-140039-CR FREE POLYURETAN PRIMERPintado 2,2023-04-14,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8040,115.0,1400.7,7015.41,4.64,61.0,66.14,5.14,-5.14,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-05-110039-CR FREE POLYURETAN PRIMERPintado 2,2023-05-11,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8041,70.0,852.6,4641.12,4.03,66.3,66.14,0.5,0.16,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-06-080039-CR FREE POLYURETAN PRIMERPintado 2,2023-06-08,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8042,60.0,435.55,7180.74,6.03,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-07-210039-CR FREE POLYURETAN PRIMERPintado 2,2023-07-21,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8043,130.0,1544.4,6188.9,3.46,47.61,66.14,18.53,-18.53,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-07-200039-CR FREE POLYURETAN PRIMERPintado 2,2023-07-20,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8044,80.0,950.4,5863.76,4.71,73.3,66.14,7.16,7.16,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-08-270039-CR FREE POLYURETAN PRIMERPintado 2,2023-08-27,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8045,70.0,831.6,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-09-240039-CR FREE POLYURETAN PRIMERPintado 2,2023-09-24,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8046,120.0,1425.6,57373.06,29.99,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-09-130039-CR FREE POLYURETAN PRIMERPintado 2,2023-09-13,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8047,350.0,4158.0,25463.33,13.36,72.75,66.14,6.61,6.61,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-10-120039-CR FREE POLYURETAN PRIMERPintado 2,2023-10-12,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8048,60.0,700.92,47954.8,27.38,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-11-170039-CR FREE POLYURETAN PRIMERPintado 2,2023-11-17,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8049,200.0,2376.0,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-11-040039-CR FREE POLYURETAN PRIMERPintado 2,2023-11-04,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8050,400.0,4752.0,22846.66,13.17,57.12,66.14,9.03,-9.03,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-11-280039-CR FREE POLYURETAN PRIMERPintado 2,2023-11-28,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8051,285.0,3385.8,22437.63,14.01,78.73,66.14,12.59,12.59,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-12-240039-CR FREE POLYURETAN PRIMERPintado 2,2023-12-24,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8052,90.0,1069.2,8260.85,4.05,91.79,66.14,25.65,25.65,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2023-12-230039-CR FREE POLYURETAN PRIMERPintado 2,2023-12-23,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8053,115.0,1400.7,9762.85,5.59,84.89,66.14,18.75,18.75,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2024-01-170039-CR FREE POLYURETAN PRIMERPintado 2,2024-01-17,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8054,465.0,5663.7,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2024-01-190039-CR FREE POLYURETAN PRIMERPintado 2,2024-01-19,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8055,155.0,1887.9,66278.15,42.8,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2024-02-190039-CR FREE POLYURETAN PRIMERPintado 2,2024-02-19,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8056,60.0,730.8,8741.27,4.53,110.92,66.14,58.91,56.51,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2024-02-210039-CR FREE POLYURETAN PRIMERPintado 2,2024-02-21,0039-CR FREE POLYURETAN PRIMER,Pintado 2
8057,150.0,1827.0,3565.67,3.06,23.77,66.14,42.37,-29.1,1.18,,,58.67,44.0,240.5,20.67,24.83,66.14,1,2024-02-030039-CR FREE POLYURETAN PRIMERPintado 2,2024-02-03,0039-CR FREE POLYURETAN PRIMER,Pintado 2
